date,state,categoryName,visitIndex,visitIndexOver65,visitIndexUnder65,rank
2020-04-17,Georgia,Spiritual Center,64.0,"",64.0,31
2020-04-18,Georgia,Food,41.0,34.0,41.0,1
2020-04-18,Georgia,Shops & Services,42.0,37.0,42.0,2
2020-04-18,Georgia,Grocery,73.0,61.0,73.0,3
2020-04-18,Georgia,Gas Stations,67.0,58.0,68.0,4
2020-04-18,Georgia,Fast Food Restaurants,64.0,57.0,64.0,5
2020-04-18,Georgia,Outdoors & Recreation,76.0,75.0,76.0,6
2020-04-18,Georgia,Big Box Stores,66.0,60.0,66.0,7
2020-04-18,Georgia,Hardware Stores,123.0,104.0,124.0,8
2020-04-18,Georgia,Residences,63.0,61.0,63.0,9
2020-04-18,Georgia,Discount Stores,67.0,59.0,67.0,10
2020-04-18,Georgia,Convenience Store,65.0,59.0,65.0,11
2020-04-18,Georgia,Professional & Other Places,49.0,50.0,49.0,12
2020-04-18,Georgia,School,54.0,57.0,54.0,13
2020-04-18,Georgia,Medical,52.0,53.0,51.0,14
2020-04-18,Georgia,Drug Store,67.0,56.0,67.0,15
2020-04-18,Georgia,Sports,62.0,81.0,61.0,16
2020-04-18,Georgia,Nightlife Spots,32.0,35.0,32.0,17
2020-04-18,Georgia,Arts & Entertainment,31.0,36.0,31.0,18
2020-04-18,Georgia,Hotel,27.0,21.0,28.0,19
2020-04-18,Georgia,Travel & Transport,54.0,49.0,54.0,20
2020-04-18,Georgia,Alcohol,76.0,61.0,76.0,21
2020-04-18,Georgia,Office,53.0,50.0,53.0,22
2020-04-18,Georgia,Government,60.0,63.0,60.0,23
2020-04-18,Georgia,Colleges & Universities,37.0,42.0,37.0,24
2020-04-18,Georgia,Banks,50.0,41.0,50.0,25
2020-04-18,Georgia,Fitness Center,28.0,26.0,28.0,26
2020-04-18,Georgia,Airport,11.0,8.0,11.0,27
2020-04-18,Georgia,Beach,109.0,79.0,111.0,28
2020-04-18,Georgia,Metro Stations,28.0,"",28.0,29
2020-04-18,Georgia,Bus,55.0,"",55.0,30
2020-04-18,Georgia,Spiritual Center,51.0,"",51.0,31
2020-04-19,Georgia,Food,33.0,22.0,33.0,1
2020-04-19,Georgia,Grocery,56.0,46.0,56.0,2
2020-04-19,Georgia,Shops & Services,33.0,27.0,33.0,3
2020-04-19,Georgia,Gas Stations,50.0,36.0,51.0,4
2020-04-19,Georgia,Big Box Stores,56.0,45.0,56.0,5
2020-04-19,Georgia,Fast Food Restaurants,52.0,38.0,52.0,6
2020-04-19,Georgia,Outdoors & Recreation,45.0,37.0,45.0,7
2020-04-19,Georgia,Hardware Stores,86.0,72.0,86.0,8
2020-04-19,Georgia,Residences,44.0,36.0,44.0,9
2020-04-19,Georgia,Discount Stores,54.0,40.0,54.0,10
2020-04-19,Georgia,Convenience Store,51.0,38.0,51.0,11
2020-04-19,Georgia,Professional & Other Places,37.0,29.0,37.0,12
2020-04-19,Georgia,School,43.0,30.0,43.0,13
2020-04-19,Georgia,Medical,45.0,27.0,46.0,14
2020-04-19,Georgia,Drug Store,54.0,43.0,55.0,15
2020-04-19,Georgia,Nightlife Spots,22.0,21.0,22.0,16
2020-04-19,Georgia,Arts & Entertainment,24.0,19.0,24.0,17
2020-04-19,Georgia,Hotel,23.0,15.0,24.0,18
2020-04-19,Georgia,Sports,39.0,30.0,40.0,19
2020-04-19,Georgia,Travel & Transport,42.0,29.0,42.0,20
2020-04-19,Georgia,Office,42.0,34.0,42.0,21
2020-04-19,Georgia,Airport,9.0,4.0,9.0,22
2020-04-19,Georgia,Government,51.0,34.0,51.0,23
2020-04-19,Georgia,Alcohol,50.0,49.0,50.0,24
2020-04-19,Georgia,Colleges & Universities,32.0,29.0,32.0,25
2020-04-19,Georgia,Fitness Center,21.0,16.0,21.0,26
2020-04-19,Georgia,Banks,43.0,"",44.0,27
2020-04-19,Georgia,Metro Stations,30.0,"",31.0,28
2020-04-19,Georgia,Bus,50.0,"",50.0,29
2020-04-19,Georgia,Beach,46.0,"",47.0,30
2020-04-20,Georgia,Food,50.0,42.0,50.0,1
2020-04-20,Georgia,Shops & Services,57.0,48.0,58.0,2
2020-04-20,Georgia,Gas Stations,69.0,61.0,69.0,3
2020-04-20,Georgia,Grocery,73.0,65.0,74.0,4
2020-04-20,Georgia,Fast Food Restaurants,66.0,53.0,66.0,5
2020-04-20,Georgia,Outdoors & Recreation,74.0,70.0,74.0,6
2020-04-20,Georgia,Big Box Stores,75.0,64.0,75.0,7
2020-04-20,Georgia,Medical,48.0,39.0,48.0,8
2020-04-20,Georgia,Professional & Other Places,62.0,58.0,62.0,9
2020-04-20,Georgia,Hardware Stores,121.0,112.0,121.0,10
2020-04-20,Georgia,Residences,66.0,63.0,66.0,11
2020-04-20,Georgia,Convenience Store,69.0,61.0,69.0,12
2020-04-20,Georgia,School,35.0,38.0,35.0,13
2020-04-20,Georgia,Discount Stores,75.0,65.0,76.0,14
2020-04-20,Georgia,Office,44.0,48.0,44.0,15
2020-04-20,Georgia,Drug Store,73.0,62.0,73.0,16
2020-04-20,Georgia,Government,53.0,51.0,53.0,17
2020-04-20,Georgia,Sports,69.0,62.0,69.0,18
2020-04-20,Georgia,Arts & Entertainment,49.0,50.0,49.0,19
2020-04-20,Georgia,Nightlife Spots,50.0,55.0,49.0,20
2020-04-20,Georgia,Banks,76.0,70.0,76.0,21
2020-04-20,Georgia,Travel & Transport,55.0,51.0,55.0,22
2020-04-20,Georgia,Hotel,38.0,30.0,38.0,23
2020-04-20,Georgia,Colleges & Universities,24.0,41.0,23.0,24
2020-04-20,Georgia,Airport,11.0,8.0,11.0,25
2020-04-20,Georgia,Fitness Center,27.0,25.0,27.0,26
2020-04-20,Georgia,Alcohol,78.0,76.0,78.0,27
2020-04-20,Georgia,Metro Stations,30.0,"",30.0,28
2020-04-20,Georgia,Bus,51.0,"",51.0,29
2020-04-20,Georgia,Beach,72.0,"",74.0,30
2020-04-21,Georgia,Food,49.0,42.0,50.0,1
2020-04-21,Georgia,Shops & Services,55.0,49.0,56.0,2
2020-04-21,Georgia,Gas Stations,71.0,63.0,72.0,3
2020-04-21,Georgia,Grocery,70.0,63.0,70.0,4
2020-04-21,Georgia,Fast Food Restaurants,68.0,57.0,69.0,5
2020-04-21,Georgia,Outdoors & Recreation,83.0,78.0,83.0,6
2020-04-21,Georgia,Big Box Stores,73.0,62.0,74.0,7
2020-04-21,Georgia,Professional & Other Places,59.0,56.0,59.0,8
2020-04-21,Georgia,Medical,46.0,37.0,46.0,9
2020-04-21,Georgia,Hardware Stores,117.0,98.0,118.0,10
2020-04-21,Georgia,Residences,70.0,65.0,70.0,11
2020-04-21,Georgia,Convenience Store,69.0,60.0,70.0,12
2020-04-21,Georgia,School,33.0,39.0,33.0,13
2020-04-21,Georgia,Discount Stores,73.0,63.0,74.0,14
2020-04-21,Georgia,Office,40.0,48.0,40.0,15
2020-04-21,Georgia,Drug Store,65.0,52.0,66.0,16
2020-04-21,Georgia,Sports,79.0,85.0,79.0,17
2020-04-21,Georgia,Government,46.0,48.0,46.0,18
2020-04-21,Georgia,Nightlife Spots,52.0,54.0,52.0,19
2020-04-21,Georgia,Arts & Entertainment,49.0,53.0,49.0,20
2020-04-21,Georgia,Travel & Transport,59.0,52.0,59.0,21
2020-04-21,Georgia,Hotel,37.0,32.0,37.0,22
2020-04-21,Georgia,Colleges & Universities,23.0,42.0,23.0,23
2020-04-21,Georgia,Banks,59.0,52.0,59.0,24
2020-04-21,Georgia,Airport,12.0,8.0,12.0,25
2020-04-21,Georgia,Fitness Center,25.0,24.0,25.0,26
2020-04-21,Georgia,Alcohol,84.0,67.0,85.0,27
2020-04-21,Georgia,Metro Stations,28.0,"",28.0,28
2020-04-21,Georgia,Bus,53.0,"",53.0,29
2020-04-21,Georgia,Beach,94.0,"",97.0,30
2020-04-22,Georgia,Food,50.0,41.0,50.0,1
2020-04-22,Georgia,Shops & Services,54.0,47.0,54.0,2
2020-04-22,Georgia,Gas Stations,73.0,66.0,73.0,3
2020-04-22,Georgia,Grocery,70.0,62.0,71.0,4
2020-04-22,Georgia,Fast Food Restaurants,68.0,57.0,69.0,5
2020-04-22,Georgia,Outdoors & Recreation,86.0,83.0,86.0,6
2020-04-22,Georgia,Big Box Stores,70.0,57.0,70.0,7
2020-04-22,Georgia,Professional & Other Places,60.0,60.0,60.0,8
2020-04-22,Georgia,Medical,45.0,37.0,46.0,9
2020-04-22,Georgia,Residences,72.0,69.0,72.0,10
2020-04-22,Georgia,Hardware Stores,117.0,98.0,118.0,11
2020-04-22,Georgia,Convenience Store,70.0,63.0,71.0,12
2020-04-22,Georgia,School,33.0,41.0,32.0,13
2020-04-22,Georgia,Discount Stores,75.0,64.0,75.0,14
2020-04-22,Georgia,Office,43.0,54.0,42.0,15
2020-04-22,Georgia,Sports,81.0,86.0,81.0,16
2020-04-22,Georgia,Drug Store,63.0,54.0,63.0,17
2020-04-22,Georgia,Government,50.0,50.0,50.0,18
2020-04-22,Georgia,Arts & Entertainment,51.0,54.0,51.0,19
2020-04-22,Georgia,Nightlife Spots,48.0,52.0,47.0,20
2020-04-22,Georgia,Travel & Transport,62.0,53.0,63.0,21
2020-04-22,Georgia,Hotel,36.0,31.0,36.0,22
2020-04-22,Georgia,Colleges & Universities,23.0,37.0,23.0,23
2020-04-22,Georgia,Banks,62.0,59.0,62.0,24
2020-04-22,Georgia,Airport,13.0,10.0,13.0,25
2020-04-22,Georgia,Fitness Center,25.0,21.0,25.0,26
2020-04-22,Georgia,Alcohol,84.0,64.0,85.0,27
2020-04-22,Georgia,Metro Stations,26.0,"",26.0,28
2020-04-22,Georgia,Bus,47.0,"",47.0,29
2020-04-22,Georgia,Beach,94.0,"",97.0,30
2020-04-22,Georgia,Spiritual Center,51.0,"",52.0,31
